bookID,title,authors,average_rating,isbn,isbn13,language_code,ratings_count,text_reviews_count,year,month,publisher,is_part_of_series,is_box_set,book_length
19351,The Epic of Gilgamesh,Anonymous/N.K. Sandars,3.68,0141026286,9780141026282,eng,54162,1368,2006,5,Penguin Books Limited,False,False,Short
19352,The Epic of Gilgamesh,Anonymous/Maureen Kovacs,3.68,0804717117,9780804717113,eng,314,42,1989,8,Stanford University Press,False,False,Short
19353,The Evolution of the Gilgamesh Epic,Jeffrey H. Tigay,3.82,0865165467,9780865165465,eng,11,1,2003,2,Bolchazy-Carducci Publishers,False,False,Medium
19354,The Gilgamesh Epic and Old Testament Parallels,Alexander Heidel,3.95,0226323986,9780226323985,eng,58,8,1963,9,Phoenix Books/University of Chicago Press (IL),False,False,Short
19361,The Scarlet Letter and Other Writings,Nathaniel Hawthorne/Eugene Hudson Long/Seymour L. Gross/Richard C. Beatty/Sculley Bradley/Richmond Croom Beatty,3.59,0393956539,9780393956535,eng,237,17,1978,2,W. W. Norton & Company,False,False,Medium
19370,The Adventures of Huckleberry Finn,Mark Twain/Scott McKowen/Arthur Pober,3.82,1402726007,9781402726002,eng,364,27,2006,10,Sterling,False,False,Medium
19371,The Adventures of Huckleberry Finn,Mark Twain/Peter Coveney,3.82,0141439645,9780141439648,eng,1980,66,2003,1,Penguin Books Ltd.,False,False,Medium
19373,Mark Twain's Adventures of Huckleberry Finn,Mark Twain/Richard P. Wasowski,3.82,0764587277,9780764587276,eng,12,0,2001,5,Hungry Minds,False,False,Short
19377,Collected Tales  Sketches  Speeches  & Essays 1852–1890,Mark Twain/Louis J. Budd,4.29,0940450364,9780940450363,eng,67,6,1992,10,Library of America,False,False,Long
19379,Mark Twain's Own Autobiography: The Chapters from the North American Review,Mark Twain/Michael J. Kiskis,3.8,0299125408,9780299125400,eng,9,1,1990,10,University of Wisconsin Press,False,False,Medium
19381,Candide,Voltaire/Robert M. Adams,3.77,0393960587,9780393960587,fre,695,55,1991,3,W. W. Norton & Company,False,False,Short
19382,Candide and Other Stories (World's Classics),Voltaire/Roger Pearson,3.94,0192807269,9780192807267,eng,3368,101,2006,7,Oxford University Press,False,False,Medium
19383,Cliffs Notes on Voltaire's Candide,James K. Lowers/CliffsNotes/Voltaire,3.4,0822002833,9780822002833,eng,9,3,1965,3,Cliffs Notes,False,False,Short
19384,Candide: or  Optimism,Voltaire/Peter Constantine/Diane Johnson,3.77,0812972015,9780812972016,eng,221,29,2005,10,Modern Library,False,False,Short
19386,Candide and Related Writings,Voltaire/David Wootton,3.8,0872205460,9780872205468,fre,114,10,2000,9,Hackett Publishing Company  Inc.,False,False,Short
19390,Philosophical Dictionary,Voltaire/Theodore Besterman,4.09,014044257X,9780140442571,eng,1394,45,1979,9,Penguin Classics,False,False,Medium
19393,What Is Goth?,Aurelio Voltaire,4.1,1578633222,9781578633227,eng,466,31,2004,8,Weiser Books,False,False,Short
19396,The Picture of Dorian Gray,Oscar Wilde/Andrew Elfenbein,4.08,0321427130,9780321427137,eng,123,10,2006,10,Pearson,False,False,Medium
19397,The Real Trial of Oscar Wilde,Merlin Holland,4.04,000715805X,9780007158058,eng,189,14,2004,10,Harper Perennial,False,False,Medium
19398,Complete Shorter Fiction,Oscar Wilde/Isobel Murray,4.15,0192833766,9780192833761,eng,1192,26,1998,3,Oxford University Press,False,False,Short
19399,The Unmasking of Oscar Wilde,Joseph Pearce,4.25,1586170260,9781586170264,eng,112,13,2005,6,Ignatius Press,False,False,Medium
19400,The Decline and Fall of the Roman Empire,Edward Gibbon/Daniel J. Boorstin/Giovanni Battista Piranesi/Hans-Friedrich Mueller,3.98,0375758119,9780375758119,eng,9320,292,2003,8,Modern Library,False,False,Long
19401,The Decline and Fall of the Roman Empire,Edward Gibbon/Daniel J. Boorstin/Hans-Friedrich Mueller/Giovanni Battista Piranesi,3.98,0345478843,9780345478849,eng,32,8,2003,3,Modern Library,False,False,Long
19403,The Decline and Fall of the Roman Empire,Edward Gibbon/Hugh Trevor-Roper,3.98,0753818817,9780753818817,eng,35,4,2005,8,Phoenix,False,False,Medium
19406,The Decline and Fall of the Roman Empire,Edward Gibbon,3.98,1857151925,9781857151923,eng,19,1,1994,10,Everyman Chess,False,False,Long
19409,The Christians and the Fall of Rome (Great Ideas),Edward Gibbon,3.56,0143036246,9780143036241,eng,217,20,2005,9,Penguin,False,False,Short
19411,The Portable Gibbon: The Decline and Fall of the Roman Empire,Edward Gibbon/Dero A. Saunders/Charles Alexander Robinson Jr.,3.98,0140150609,9780140150605,eng,2,1,1977,6,Penguin Books Ltd.,False,False,Medium
19412,They Cage the Animals at Night,Jennings Michael Burch,4.32,0451159411,9780451159410,eng,7999,670,1985,10,Signet,False,False,Medium
19413,The Quilter's Homecoming (Elm Creek Quilts  #10),Jennifer Chiaverini,4.04,0743260228,9780743260220,eng,3865,248,2007,4,Simon & Schuster,True,False,Medium
19416,Absolutely Normal Chaos,Sharon Creech,3.92,0330397818,9780330397810,eng,28,3,2007,9,MacMillan Children's Books,False,False,Short
19428,The Abominable Snowman Doesn't Roast Marshmallows (The Adventures of the Bailey School Kids  #50),Debbie Dadey/Marcia Thornton Jones,3.82,0439650372,9780439650373,eng,402,19,2005,3,Scholastic Paperbacks,True,False,Short
19430,Santa Claus Doesn't Mop Floors (The Adventures of the Bailey School Kids  #3),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.75,0590444778,9780590444774,eng,1146,42,1991,10,Scholastic Paperbacks,True,False,Short
19432,Angels Don't Know Karate (The Adventures Of The Bailey School Kids  #23),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.8,0590849026,9780590849029,eng,741,26,1996,11,Scholastic Inc.,True,False,Short
19433,Werewolves Don't Run for President (The Adventures of the Bailey School Kids  #49),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.84,0439650364,9780439650366,eng,262,14,2004,10,Scholastic Paperbacks,True,False,Short
19435,Vampires Don't Wear Polka Dots (The Adventures of the Bailey School Kids  #1),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.81,059043411X,9780590434119,eng,6983,215,1991,1,Scholastic Paperbacks,True,False,Short
19436,Werewolves Don't Go to Summer Camp (The Adventures of the Bailey School Kids  #2),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.82,0590440616,9780590440615,eng,2175,76,1991,7,Scholastic Paperbacks,True,False,Short
19437,Phantoms Don't Drive Sports Cars (The Adventures of the Bailey School Kids  #32),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.76,0590189824,9780590189828,eng,408,18,1998,9,Scholastic Paperbacks,True,False,Short
19439,My Perfect Life (Confessions of a Teenage Drama Queen  #2),Dyan Sheldon,3.32,076362828X,9780763628284,eng,460,39,2005,3,Candlewick Press,True,False,Short
19444,Be Happy or I'll Scream!: My Deranged Quest for the Perfect Husband  Family  and Life,Sheri Lynch,3.71,0312342349,9780312342340,eng,162,34,2007,2,St. Martin's Griffin,False,False,Short
19445,A Guide to the Words of My Perfect Teacher,Ngawang Pelzang/Padmakara Translation Group/Patrul Rinpoche/Alak Zenkar,4.61,1590300734,9781590300732,eng,79,0,2004,6,Shambhala,False,False,Medium
19448,All-American Girl (All-American Girl  #1),Meg Cabot,3.74,0064472779,9780064472777,eng,59683,1728,2003,7,HarperTrophy,True,False,Medium
19452,Ready or Not (All-American Girl  #2),Meg Cabot,3.4,0060724501,9780060724504,eng,22149,737,2005,8,HarperCollins Publishers  Inc.,True,False,Short
19456,Ready or Not (All-American Girl  #2),Meg Cabot,3.4,0786282827,9780786282821,eng,86,8,2006,4,Thorndike Press,True,False,Short
19462,The Perfect Score (It's All About Attitude #5),Julie Kenner,3.24,0373792735,9780373792733,eng,110,9,2006,7,Harlequin,True,False,Short
19469,The Face on the Milk Carton (Janie Johnson  #1),Caroline B. Cooney,3.73,038532328X,9780385323284,eng,49975,2360,1996,4,Delacorte Press,True,False,Short
19474,Teen Angst? Naaah...,Ned Vizzini,3.9,044023767X,9780440237679,eng,3146,270,2002,8,Laurel Leaf Library,False,False,Short
19475,It's Kind of a Funny Story,Ned Vizzini,4.13,0786851961,9780786851966,eng,704,111,2006,4,Disney-Hyperion,False,False,Medium
19476,Be More Chill,Ned Vizzini,3.68,0786809965,9780786809967,eng,9836,1202,2005,9,Disney-Hyperion,False,False,Short
19483,Collected Prose: Autobiographical Writings  True Stories  Critical Essays  Prefaces  and Collaborations with Artists,Paul Auster,4.04,031242468X,9780312424688,eng,273,20,2005,3,Picador,False,False,Medium
19484,Hand to Mouth: A Chronicle of Early Failure,Paul Auster,3.62,0312422326,9780312422325,eng,1575,89,2003,8,Picador,False,False,Short
19485,The Book of Illusions,Paul Auster,3.85,0571212182,9780571212187,eng,486,57,2003,9,Faber & Faber,False,False,Medium
19487,City of Glass: The Graphic Novel,Paul Karasik/David Mazzucchelli/Paul Auster/Art Spiegelman,3.93,0571226337,9780571226337,eng,1628,66,2005,2,Faber & Faber,False,False,Short
19496,Moonraker,Ian Fleming,3.74,0141187565,9780141187563,eng,120,13,2004,6,Penguin Books  Limited (UK),False,False,Short
19498,Moonraker's Bride,Madeleine Brent,4.31,0285620649,9780285620643,eng,2281,302,1973,1,Souvenir Press,False,False,Medium
19501,Eat  Pray  Love,Elizabeth Gilbert,3.55,0143038419,9780143038412,eng,1362264,47620,2007,2,Riverhead Books,False,False,Medium
19503,Eat  Pray  Love: One Woman's Search for Everything Across Italy  India and Indonesia,Elizabeth Gilbert,3.55,1415926697,9781415926697,eng,112,41,2006,9,Books on Tape,False,False,Short
19506,The World as Will and Representation  Vol. 1,Arthur Schopenhauer/Judith Norman/E.F.J. Payne/Alistair Welchman/Christropher Janaway,4.19,0486217612,9780486217611,eng,7475,126,1966,6,Dover Publications  Inc.,False,False,Medium
19508,The Schopenhauer Cure,Irvin D. Yalom,4.22,0060938102,9780060938109,eng,9550,455,2006,1,Harper Perennial Modern Classics,False,False,Medium
19510,Essays and Aphorisms,Arthur Schopenhauer/R.J. Hollingdale,4.17,0140442278,9780140442274,eng,6222,169,1976,8,Penguin Classics,False,False,Short
19511,Essay on the Freedom of the Will,Arthur Schopenhauer/Konstantin Kolenda,4.15,0486440117,9780486440118,eng,379,20,2005,5,Dover Publications  Inc.,False,False,Short
19512,Schopenhauer: A Very Short Introduction,Christopher Janaway,3.81,0192802593,9780192802590,eng,346,26,2002,2,Oxford University Press,False,False,Short
19528,The Mandarins,Simone de Beauvoir/Leonard M. Friedman,4.14,0007203942,9780007203949,eng,3250,194,2005,5,Harper Perennial,False,False,Long
19531,Les Mandarins: Tome 2,Simone de Beauvoir,4.2,2070367703,9782070367702,fre,98,10,1972,6,Folio,False,False,Medium
19532,Die Mandarins von Paris,Simone de Beauvoir,4.14,3499107619,9783499107610,ger,61,5,2000,1,Rowohlt Tb.,False,False,Long
19534,The Brothers K,David James Duncan,4.38,055337849X,9780553378498,eng,12703,1665,1996,6,Dial Press Trade Paperback,False,False,Medium
19542,Where the Wild Things Are,Maurice Sendak,4.22,0060254920,9780060254926,eng,8704,483,2012,12,HarperCollins,False,False,Short
19546,野獸國 (漢聲精選世界最佳兒童圖畫書．心理成長類  #36),Maurice Sendak,4.22,9575881044,9789575881047,zho,27,4,1987,3,英文漢聲出版股份有限公司,True,False,Short
19552,Essentials of Classic Italian Cooking,Marcella Hazan/Karin Kretschmann,4.16,039458404X,9780394584041,eng,15222,163,1992,10,Knopf Publishing Group,False,False,Long
19560,The Italians: A Full-Length Portrait Featuring Their Manners and Morals,Luigi Barzini/Joan Emerson,3.83,0684825007,9780684825007,eng,578,41,1996,7,Touchstone,False,False,Medium
19563,Peking to Paris,Luigi  Barzini/L.P. De Castelvecchio,3.79,0912050268,9780912050263,eng,25,0,1973,12,Open Court Publishing Company,False,False,Medium
19564,The Lost Lunar Baedeker: Poems of Mina Loy,Mina Loy/Roger L. Conover,4.17,0374525072,9780374525071,eng,1469,63,1997,4,Farrar  Straus & Giroux,False,False,Short
19571,Paris Was Yesterday  1925-1939,Janet Flanner/Irving Drutman,3.85,0156709902,9780156709903,eng,257,33,1988,4,Mariner Books,False,False,Short
19578,Lost Boy Lost Girl,Peter Straub,3.48,0449149919,9780449149911,eng,4017,296,2004,9,Ballantine Books,False,False,Medium
19580,Shadowland,Peter Straub,3.91,0425188221,9780425188224,eng,10293,253,2003,3,Berkley,False,False,Medium
19581,Ghost Story,Peter Straub,3.95,0671685635,9780671685638,eng,61330,1520,1989,9,Pocket Books / Simon & Schuster  Inc.,False,False,Medium
19587,Territoires (Le talisman des territoires  #2),Stephen King/Peter Straub/Bernard Cohen,4.01,2221093836,9782221093832,fre,18,1,2002,10,Laffont,True,False,Medium
19593,Floating Dragon,Peter Straub,3.84,0425189643,9780425189641,eng,10727,140,2003,8,Berkley,False,False,Medium
19595,The Color of Water: A Black Man's Tribute to His White Mother,James   McBride,4.09,159448192X,9781594481925,eng,1597,157,2006,2,Riverhead Books,False,False,Medium
19596,Color: A Natural History of the Palette,Victoria Finlay,3.78,0812971426,9780812971422,eng,61033,558,2003,12,Random House Trade Paperbacks,False,False,Medium
19599,Vincent's Colors,Vincent van Gogh/Metropolitan Museum of Art/William Lach,4.16,0811850994,9780811850995,eng,329,49,2005,9,Chronicle Books,False,False,Short
19605,Flinx's Folly (Pip & Flinx #9),Alan Dean Foster,3.94,0345450396,9780345450395,eng,1755,21,2004,9,Del Rey,True,False,Short
19608,The Doctor's House,Ann Beattie,2.96,0743235010,9780743235013,eng,164,23,2003,2,Scribner,False,False,Short
19610,Chilly Scenes of Winter,Ann Beattie,3.91,0679732349,9780679732341,eng,1045,100,1991,1,Vintage,False,False,Short
19613,What Life Was Like in the Realm of Elizabeth: England  AD 1533-1603 (What Life Was Like),Time-Life Books,3.72,0783554567,9780783554563,eng,59,7,1999,5,Time Life Medical,False,False,Short
19614,What Life Was Like In the Age of Chivalry: Medieval Europe  AD 800-1500 (What Life Was Like),Denise Dersin,3.77,0783554516,9780783554518,eng,126,12,1999,5,Time Life Medical,False,False,Short
19615,What Life Was Like on the Banks of the Nile: Egypt  3050-30 BC,Denise Dersin,4.0,0809493780,9780809493784,eng,199,17,1999,5,Time Life Books,False,False,Short
19617,What Life Was Like at the Rebirth of Genius: Renaissance Italy  AD 1400-1550 (What Life Was Like),Richard Stapleford/Time-Life Books,4.0,0783554613,9780783554617,eng,41,3,1999,9,Time Life Medical,False,False,Short
19618,What Life Was Like Among Druids and High Kings: Celtic Ireland  AD 400-1200 (What Life Was Like),Robin Chapman Stacey,3.64,0783554559,9780783554556,eng,123,13,1999,5,Time Life Medical,False,False,Short
19619,What Life Was Like Amid Splendor and Intrigue: Byzantine Empire  AD 330-1453,Ellen Anker/Denise Dersin,3.68,0783554575,9780783554570,eng,49,2,1999,5,Time Life Medical,False,False,Short
19620,What Life Was Like in the Time of War and Peace: Imperial Russia  AD 1696-1917 (What Life Was Like),Time-Life Books,3.75,0783554591,9780783554594,eng,47,7,1999,9,Time Life Medical,False,False,Short
19621,What Life Was Like in the Jewel in the Crown: British India  AD 1600-1905,Time-Life Books,3.66,0783554605,34406054602,eng,44,4,1999,9,Time Life Medical,False,False,Short
19631,Birds of America,Lorrie Moore,4.11,0312241224,9780312241223,eng,12321,951,1999,9,Picador USA,False,False,Short
19633,Self-Help,Lorrie Moore,4.2,0571145345,9780571145348,eng,78,9,1998,1,Faber & Faber,False,False,Short
19634,Who Will Run the Frog Hospital?,Lorrie Moore,3.79,1400033829,9781400033829,eng,6419,628,2004,4,Vintage,False,False,Short
19661,Family Matters,Rohinton Mistry,4.02,037570342X,9780375703423,eng,19200,785,2003,11,Vintage,False,False,Medium
19662,Tales from Firozsha Baag [Jan 01  2002] Mistry  Rohinton,Rohinton Mistry,3.94,0571218857,9780571218851,eng,83,17,2002,1,Faber and Faber & Penguin India,False,False,Short
19668,Without Remorse (John Clark  #1; Jack Ryan Universe Publication Order #6),Tom Clancy,4.18,0425143325,9780425143322,eng,53936,1004,1994,8,Berkley Books,True,False,Long
19669,Clave Red Rabbit (Jack Ryan  #2),Tom Clancy/Enric Tremps,3.67,8408065068,9788408065067,spa,8,0,2006,2,Planeta Publishing,True,False,Long
19670,Debt of Honor (Jack Ryan  #7),Tom Clancy,4.05,0425147584,9780425147580,eng,39521,469,1995,8,Berkley Books,True,False,Long
19671,The Archimedes Effect (Tom Clancy's Net Force  #10),Steve Perry/Larry Segriff/Tom Clancy/Steve Pieczenik,3.98,0425204243,9780425204245,eng,1276,12,2006,2,Berkley,True,False,Medium
19672,Hidden Agendas (Tom Clancy's Net Force  #2),Steve Perry/Tom Clancy/Steve Pieczenik,3.76,0425171396,9780425171394,eng,4138,39,1999,10,Berkley,True,False,Medium
19673,Marine: A Guided Tour of a Marine Expeditionary Unit (Guided Tour),Tom Clancy,3.83,0425154548,9780425154540,eng,646,11,1996,11,Berkley,False,False,Medium
19674,The Teeth of the Tiger (Jack Ryan Universe  #12),Tom Clancy,3.64,0141004924,9780141004921,eng,18128,467,2004,8,Penguin Books Ltd.,True,False,Medium
19675,Executive Orders (Jack Ryan  #8),Tom Clancy,4.06,0006479758,9780006479758,eng,39577,436,1998,1,HarperCollins,True,False,Long
19676,State of War (Tom Clancy's Net Force  #7),Steve Perry/Tom Clancy/Steve Pieczenik/Larry Segriff,3.86,0425188132,9780425188132,eng,1329,24,2003,3,Berkley,True,False,Medium
19677,Every Man a Tiger: The Gulf War Air Campaign (Commanders),Tom Clancy/Chuck Horner,3.75,0425207366,9780425207369,eng,14,2,2005,12,Berkley Books,False,False,Medium
19679,Wild Card (Tom Clancy's Power Plays  #8),Jerome Preisler/Tom Clancy/Martin Greenberg,3.96,0425199118,9780425199114,eng,835,13,2004,11,Berkley,True,False,Medium
19681,Carrier: A Guided Tour of an Aircraft Carrier (Guided Tour),Tom Clancy/Leon A. Edney,3.82,0425166821,9780425166826,eng,583,11,1999,2,Berkley,False,False,Medium
19682,Cloak and Dagger (Tom Clancy's Net Force Explorers  #17),John Helfers/Russell Davis/Tom Clancy/Steve Pieczenik,4.0,0425183033,9780425183038,eng,58,0,2003,3,Berkley,True,False,Short
19683,Cybernation (Tom Clancy's Net Force  #6),Steve Perry/Tom Clancy/Steve Pieczenik,3.76,0425182673,9780425182673,eng,1789,19,2001,11,Berkley,True,False,Medium
19684,Virtual Vandals (Tom Clancy's Net Force Explorers  #1),Diane Duane/Tom Clancy/Steve Pieczenik,4.01,0425161730,9780425161739,eng,3414,16,1999,2,Berkley,True,False,Short
19685,Cutting Edge (Tom Clancy's Power Plays  #6),Jerome Preisler/Tom Clancy/Martin Greenberg,3.86,0425187055,9780425187050,eng,1218,11,2002,11,Berkley,True,False,Medium
19686,Mission of Honor (Tom Clancy's Op-Center  #9),Jeff Rovin/Tom Clancy/Steve Pieczenik,3.91,0425186709,9780425186701,eng,1557,25,2002,6,Berkley Books,True,False,Medium
19687,The Bear and the Dragon (John Clark  #3),Tom Clancy,3.82,0425180964,9780425180969,eng,21401,382,2001,8,Berkley Books,True,False,Long
19688,Breaking Point (Tom Clancy's Net Force  #4),Steve Perry/Tom Clancy/Steve Pieczenik,3.7,0425176932,9780425176931,eng,8119,32,2000,10,Berkley,True,False,Medium
19689,Airborne: A Guided Tour Of An Airborne Task Force,Tom Clancy,3.77,0425157709,9780425157701,eng,448,5,1997,11,Berkley,False,False,Medium
